INFO 2026-05-05 20:48:19,356 basehttp "GET /login/ HTTP/1.1" 200 13668
INFO 2026-05-05 20:48:19,405 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:48:23,188 basehttp "GET /register/ HTTP/1.1" 200 45381
INFO 2026-05-05 20:48:23,226 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:49:20,076 basehttp "POST /register/ HTTP/1.1" 302 0
INFO 2026-05-05 20:49:20,083 basehttp "GET /login/ HTTP/1.1" 200 13668
INFO 2026-05-05 20:49:20,131 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:49:23,181 basehttp "GET /register/ HTTP/1.1" 200 45381
INFO 2026-05-05 20:49:23,216 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:50:13,087 basehttp "POST /register/ HTTP/1.1" 302 0
INFO 2026-05-05 20:50:13,095 basehttp "GET /login/ HTTP/1.1" 200 13668
INFO 2026-05-05 20:50:13,141 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:50:16,401 basehttp "GET /register/ HTTP/1.1" 200 45381
INFO 2026-05-05 20:50:16,438 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:51:32,157 basehttp "POST /register/ HTTP/1.1" 302 0
INFO 2026-05-05 20:51:32,167 basehttp "GET /login/ HTTP/1.1" 200 13668
INFO 2026-05-05 20:51:32,219 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:51:34,884 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 20:51:34,920 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:51:36,197 basehttp "GET /login/?role=admin HTTP/1.1" 200 13504
INFO 2026-05-05 20:51:36,234 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:51:43,413 basehttp "POST /login/?role=admin HTTP/1.1" 200 13734
INFO 2026-05-05 20:51:43,443 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:51:51,052 basehttp "POST /login/?role=admin HTTP/1.1" 302 0
INFO 2026-05-05 20:51:51,109 basehttp "GET /dashboard/ HTTP/1.1" 200 43491
INFO 2026-05-05 20:51:51,163 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:51:56,093 basehttp "GET /ticket/new/ HTTP/1.1" 200 36049
INFO 2026-05-05 20:51:56,144 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:51:57,048 basehttp "GET /analytics/ HTTP/1.1" 200 53573
INFO 2026-05-05 20:51:57,198 basehttp "GET /api/tickets-over-time/?range=30_days HTTP/1.1" 200 425
INFO 2026-05-05 20:51:57,205 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:52:00,494 basehttp "GET /pie-chart/ HTTP/1.1" 200 37175
INFO 2026-05-05 20:52:00,545 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:52:02,978 basehttp "GET /admin-departments/ HTTP/1.1" 200 104450
INFO 2026-05-05 20:52:03,206 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:52:55,451 basehttp "POST /admin-departments/5/add-member/ HTTP/1.1" 302 0
INFO 2026-05-05 20:52:55,542 basehttp "GET /admin-departments/ HTTP/1.1" 200 105792
INFO 2026-05-05 20:52:55,593 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:53:11,759 basehttp "POST /admin-departments/1/add-member/ HTTP/1.1" 302 0
INFO 2026-05-05 20:53:11,852 basehttp "GET /admin-departments/ HTTP/1.1" 200 106868
INFO 2026-05-05 20:53:11,902 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:53:18,974 basehttp "POST /admin-departments/3/add-member/ HTTP/1.1" 302 0
INFO 2026-05-05 20:53:19,055 basehttp "GET /admin-departments/ HTTP/1.1" 200 107934
INFO 2026-05-05 20:53:19,106 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:53:31,725 basehttp "POST /admin-departments/2/add-member/ HTTP/1.1" 302 0
INFO 2026-05-05 20:53:31,807 basehttp "GET /admin-departments/ HTTP/1.1" 200 109024
INFO 2026-05-05 20:53:31,861 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:53:47,604 basehttp "POST /admin-departments/4/add-member/ HTTP/1.1" 302 0
INFO 2026-05-05 20:53:47,693 basehttp "GET /admin-departments/ HTTP/1.1" 200 110101
INFO 2026-05-05 20:53:47,745 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:53:53,085 basehttp "POST /admin-departments/6/add-member/ HTTP/1.1" 302 0
INFO 2026-05-05 20:53:53,172 basehttp "GET /admin-departments/ HTTP/1.1" 200 111188
INFO 2026-05-05 20:53:53,224 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:54:19,841 basehttp "POST /admin-departments/5/add-member/ HTTP/1.1" 302 0
INFO 2026-05-05 20:54:19,942 basehttp "GET /admin-departments/ HTTP/1.1" 200 112436
INFO 2026-05-05 20:54:20,001 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:54:24,633 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 20:54:24,638 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 20:54:24,675 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:54:25,432 basehttp "GET /login/?role=user HTTP/1.1" 200 13653
INFO 2026-05-05 20:54:25,467 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:54:35,941 basehttp "POST /login/?role=user HTTP/1.1" 302 0
INFO 2026-05-05 20:54:35,991 basehttp "GET /dashboard/ HTTP/1.1" 200 44159
INFO 2026-05-05 20:54:36,044 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:54:48,063 basehttp "GET /ticket/new/ HTTP/1.1" 200 37014
INFO 2026-05-05 20:54:48,109 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:57:06,350 views AI priority prediction started for new ticket submit.
WARNING 2026-05-05 20:57:07,014 ai_priority Groq priority prediction failed: HTTP 404: Not Found | {"error":{"message":"The model `meta-llama/llama-4-maverick-17b-128e-instruct` does not exist or you do not have access to it.","type":"invalid_request_error","code":"model_not_found"}}

INFO 2026-05-05 20:57:07,015 views AI priority prediction applied: MEDIUM
INFO 2026-05-05 20:57:07,018 views ML department prediction applied: Finance
INFO 2026-05-05 20:57:07,050 basehttp "POST /ticket/new/ HTTP/1.1" 200 37453
INFO 2026-05-05 20:57:07,092 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:59:35,347 autoreload Watching for file changes with StatReloader
INFO 2026-05-05 20:59:44,461 basehttp "GET / HTTP/1.1" 302 0
INFO 2026-05-05 20:59:44,538 basehttp "GET /dashboard/ HTTP/1.1" 200 43897
INFO 2026-05-05 20:59:44,637 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:59:47,350 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 20:59:47,355 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 20:59:47,390 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:59:48,275 basehttp "GET /login/?role=user HTTP/1.1" 200 13653
INFO 2026-05-05 20:59:48,314 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:59:55,977 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 20:59:56,007 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 20:59:57,305 basehttp "GET /login/?role=admin HTTP/1.1" 200 13504
INFO 2026-05-05 20:59:57,339 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:00:03,493 basehttp "POST /login/?role=admin HTTP/1.1" 302 0
INFO 2026-05-05 21:00:03,535 basehttp "GET /dashboard/ HTTP/1.1" 200 43491
INFO 2026-05-05 21:00:03,589 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:00:07,477 basehttp "GET /profile/ HTTP/1.1" 200 44596
INFO 2026-05-05 21:00:07,598 basehttp "GET /favicon.ico HTTP/1.1" 204 0
